id,claim,claim_en,verdict,train_mask,val_mask,test_mask
7110,Mortes no Brasil: julho de 2019 - 119.390 (sem pandemia); julho de 2020 - 113.475 (com pandemia),"Deaths in Brazil: July 2019 - 119,390 (no pandemic); July 2020 - 113,475 (with pandemic)",misinformation,True,False,False
7111,"ÓBITOS NO BRASIL: JULHO DE 2019 - SEM PANDEMIA - 119.390 - JULHO 2020 113.475, MAIS MORTES EM 2019 DO QUE EM 2020 COM A PANDEMIA","DEATHS IN BRAZIL: JULY 2019 - NO PANDEMIC - 119,390 - JULY 2020 113,475, MORE DEATHS IN 2019 THAN 2020 WITH THE PANDEMIC",misinformation,True,False,False
7112,Bolsonaro aprovou a lei que criou o Dia Nacional da Proclamação do Evangelho e acabou com o Dia das Bruxas no Brasil.,Bolsonaro passed the law that created the National Day of Proclamation of the Gospel and ended Halloween in Brazil.,misinformation,False,False,True
7113,N O T I C I A M A R A V I L H O S A !!!! Bolsonaro aprovou essa Lei vamos divulgar Dia 31 de outubro não é mais dia das bruxas no Brasil !!!,N O T I C I A M A R A V I L H O S A !!!! Bolsonaro approved this law let's publicize October 31st is no longer Halloween in Brazil !!!,misinformation,False,False,True
7114,Atenção: Mensagem interna da diretoria do hospital de Stanford: O novo Coronavírus pode não mostrar sinais de infecção por muitos dias. Como alguém pode saber se está infectado?,Attention: Internal Message from Stanford Hospital Board: The new Coronavirus may not show signs of infection for many days. How can anyone know if they are infected?,misinformation,True,False,False
7115,O estudo internacional mais recente mostra que os países fizeram uso precoce da Hidroxicloroquina tiveram uma taxa de mortalidade 79%menor que os países que proibiram seu uso,The most recent international study shows that countries that used hydroxychloroquine early had a mortality rate 79% lower than countries that banned its use.,misinformation,True,False,False
7116,"Bolsonaro ""bateu recorde"" de despesas com cartão corporativo do governo","Bolsonaro ""set record"" for government corporate card expenses",misinformation,False,False,True
7117,O presidente Jair Bolsonaro gastou 0 reais com o cartão corporativo contra 102 milhões de Lula e 95 milhões de Dilma,President Jair Bolsonaro spent 0 reais with his corporate card against 102 million for Lula and 95 million for Dilma,misinformation,False,False,True
7118,gastos do Bolsonaro com cartão corporativo. 2 milhões em chiclete 15 milhões em Leite condensado,expenses of Bolsonaro with corporate card. 2 million in gum 15 million in condensed milk,misinformation,False,False,True
7119,Segundo informações apuradas pela Rádio Litoral FM Carlos Bolsonaro esteve hoje no Hospital Central do Exército no Rio de Janeiro e vacinou-se contra a Covid-19,According to information gathered by Rádio Litoral FM Carlos Bolsonaro was today at the Army's Central Hospital in Rio de Janeiro and was vaccinated against Covid-19,misinformation,True,False,False
7120,Carlos Bolsonaro esteve hoje no Hospital Central do Exército no Rio de Janeiro e vacinou-se contra a COVID-19. #CarluxoFuraFila,Carlos Bolsonaro was today at the Army's Central Hospital in Rio de Janeiro and was vaccinated against COVID-19. #CarluxoFuraFila,misinformation,True,False,False
7121,"Antes de estourar plástico bolha, lembre-se que o ar vem da China. Pode importar o ""coronavirus"".","Before popping bubble wrap, remember that the air comes from China. You can import the ""coronavirus"".",misinformation,True,False,False
7122,"Morte de Agnaldo Timóteo, Alberto Fernández com Covid-19 e surto no Chile provam que Coronavac não funciona","Death of Agnaldo Timóteo, Alberto Fernández with Covid-19 and outbreak in Chile prove that Coronavac doesn't work",misinformation,True,False,False
7123,China mata pessoas que se recusam a tomar vacina contra Covid-19,China Kills People Who Refuse Covid-19 Vaccine,misinformation,True,False,False
7124,"BOLSONARO SURPREENDE O MUNDO. E agora com mais uma SURPRESA FANTÁSTICA, também em sigilo, surge uma fábrica da TECNOLOGIA 5G em solo brasileiro","BOLSONARO SURPRISES THE WORLD. And now with another FANTASTIC SURPRISE, also in secrecy, a 5G TECHNOLOGY factory appears on Brazilian soil",misinformation,False,False,True
7125,Em 1994 cédulas eleitorais falsas foram identificadas na urna. Um dos beneficiados pela fraude era o então candidato a Deputado Federal Jair Bolsonaro.,"In 1994, fake ballot papers were identified in the ballot box. One of the beneficiaries of the fraud was the then candidate for Federal Deputy Jair Bolsonaro.",misinformation,False,False,True
7126,Especialista prova que há fraude no código-fonte das urnas eletrônicas no Brasil,Expert proves that there is fraud in the source code of electronic voting machines in Brazil,misinformation,False,False,True
7128,Vídeo mostra protesto em São Paulo agora há pouco,Video shows protest in São Paulo just now,misinformation,False,True,False
7129,Multidão em protesto em Brasília a favor do presidente Jair Bolsonaro em 1º de maio de 2021,"Crowd protests in Brasilia in favor of President Jair Bolsonaro on May 1, 2021",misinformation,False,True,False
7130,Foto mostra protesto a favor de Jair Bolsonaro em 1º de maio de 2020,"Photo shows protest in favor of Jair Bolsonaro on May 1, 2020",misinformation,False,True,False
7132,Protesto em São Paulo a favor do presidente Jair Bolsonaro em 1º de maio de 2021,"Protest in São Paulo in favor of President Jair Bolsonaro on May 1, 2021",misinformation,False,True,False
7133,COPACABANA Manifestação em apoio ao presidente Jair Messias Bolsonaro,COPACABANA Demonstration in support of President Jair Messias Bolsonaro,misinformation,False,True,False
7134,BOMBA: Documentos da Pfizer admitem que vacinados espalharão doenças para os não vacinados,BOMB: Pfizer Documents Admit Vaccinated Will Spread Disease to Unvaccinated,misinformation,True,False,False
7136,BOMBA: DOCUMENTOS MOSTRAM CORONAVÍRUS SENDO TESTADO COMO ARMA BIOLÓGICA 5 ANOS ANTES DA PANDEMIA POR CHINESES,BOMB: DOCUMENTS SHOW CORONAVIRUS BEING TESTED AS A BIOLOGICAL WEAPON 5 YEARS BEFORE THE CHINESE PANDEMIC,misinformation,True,False,False
7137,João Doria recebeu dose vacina da Pfizer,João Doria received vaccine dose from Pfizer,misinformation,True,False,False
7138,"O governador de São Paulo, João Doria, recebeu a vacina da Pfizer contra a covid-19","The governor of São Paulo, João Doria, received the Pfizer vaccine against covid-19",misinformation,True,False,False
7139,DÓRIA ANUNCIA QUE VAI TOMAR VACINA DA PFIZER. LÓGICO!! SE TOMAR CORONAVAC NAO ENTRA EM MIAMI !!,DÓRIA ANNOUNCES THAT HE IS GOING TO TAKE A PFIZER VACCINE. LOGICAL!! IF YOU TAKE CORONAVAC DO NOT ENTER MIAMI !!,misinformation,True,False,False
7141,"Mega Bomba na Covid! Prêmio Nobel de Medicina, japonês Dr. Satoshi Ômura, sugere colocar na bula da Ivermectina, que evita Covid-19.","Mega Bomb on Covid! Nobel Prize in Medicine, Japanese Dr. Satoshi Ômura, suggests putting Ivermectin in the package insert, which avoids Covid-19.",misinformation,True,False,False
7145,Ivermectina reduz em 56% as mortes por covid-19,Ivermectin reduces deaths from covid-19 by 56%,misinformation,True,False,False
7146,Saiu a comprovação científica da Ivermectina e a FDA aprova o uso de hidroxicloroquina em todos os pacientes com o Covid-19,Scientific proof of Ivermectin is out and FDA approves use of hydroxychloroquine in all patients with Covid-19,misinformation,True,False,False
7147,PREFEITURA DE RECIFE TEM KITS DE INTUBAÇÃO SOBRANDO E PODERIA TER SALVADO VIDAS POR TODO O BRASIL MAS ESCONDEU EM UM DEPÓSITO,RECIFE MUNICIPALITY HAS LEFT INTUBATION KITS AND COULD HAVE SAVED LIVES THROUGHOUT BRAZIL BUT HID IT IN A DEPOSIT,misinformation,True,False,False
7148,O fungo negro que causa medo à Índia é causado pelo uso de máscara,The black fungus that scares India is caused by wearing a mask,misinformation,True,False,False
7149,TCU publicou relatório que aponta supernotificação de mortes por Covid-19,TCU published a report that points to overreporting of deaths by Covid-19,misinformation,True,False,False
7150,"Segundo relatório do TCU, 50% dos óbitos registrados por COVID, NÃO FORAM POR COVID-19! Assista e entenda","According to the TCU report, 50% of the deaths registered by COVID WERE NOT BY COVID-19! watch and understand",misinformation,True,False,False
7151,O Pres do Senado Rodrigo Pacheco acatou o projeto do”Voto Auditável”e foi colocado no Site do Senado p Consulta Pública,President of the Senate Rodrigo Pacheco accepted the “Auditable Vote” project and was posted on the Senate website for Public Consultation,misinformation,True,False,False
7152,CAMINHÃO INTERCEPTADO SAÍA DO INSTITUTO LULA RUMO À VENEZUELA CHEIO DE DINHEIRO,INTERCEPTED TRUCK LEFT LULA INSTITUTE TOWARDS VENEZUELA FULL OF MONEY,misinformation,True,False,False
7153,"Hoje começou a marcação de mamografia no Hospital Mário Kroeff , das 9 às 15:00h, ligue no tel: avisem as Mulheres é de graça Por favor não deixem de compartilhar a outros grupos. #Outubro #Rosa","Today began the appointment of mammograms at Hospital Mário Kroeff, from 9 am to 3 pm, call tel: let the women know it's free. Please don't forget to share it with other groups. #Pink October",misinformation,True,False,False
7154,"Água quente de abacaxi por favor espalhe !! por favor espalhe !! O professor Chen Huiren, do Hospital Geral do Exército de Pequim, enfatizou que, se todos os que receberem este boletim puderem levar dez cópias para os outros, certamente pelo menos uma vida será salva ... Eu cumpri algumas de minhas responsabilidades, espero que você também consiga .. Obrigado! Água quente de abacaxi pode economizar uma vida inteira Abacaxi quente ~ pode matar células cancerígenas.

Corte 2 a 3 pedaços de abacaxi mais fino em um copo, adicione água quente, será ""água alcalina"", beba todos os dias, é bom para qualquer um. O abacaxi quente libera substâncias anticâncer, que são os últimos avanços no tratamento eficaz do câncer na medicina. A fruta quente de abacaxi tem o efeito de matar cistos e tumores. Comprovado para reparar todos os tipos de câncer. Água quente de abacaxi pode matar todos os germes e toxinas do corpo como resultado de alergias O tipo de medicamento com extrato de abacaxi destrói apenas células violentas , não afeta células saudáveis.

Além disso, aminoácidos e polifenóis de abacaxi no suco de abacaxi podem regular a pressão alta, impedindo efetivamente o bloqueio dos vasos sanguíneos internos, ajustando a circulação sanguínea e reduzindo os coágulos sanguíneos. Depois de ler, conte aos outros, familiares, amigos, Cuide da sua própria saúde. Por favor, não esconda a mensagem ... Espalhe e você salvará a vida.","Pineapple hot water please spread !! please spread it!! Professor Chen Huiren of Beijing Army General Hospital emphasized that if everyone who receives this bulletin can take ten copies with others, surely at least one life will be saved... I have fulfilled some of my responsibilities, I hope that you also get .. Thanks! Pineapple hot water can save a lifetime Hot pineapple ~ can kill cancer cells.

Cut 2 to 3 pieces of thinner pineapple into a cup, add hot water, it will be ""alkaline water"", drink it every day, it's good for anyone. Hot pineapple releases anti-cancer substances, which are the latest advances in effective cancer treatment in medicine. The warm fruit of pineapple has the effect of killing cysts and tumors. Proven to repair all types of cancer. Pineapple hot water can kill all germs and toxins in the body as a result of allergies Pineapple extract type of medicine only destroys violent cells, does not affect healthy cells.

In addition, pineapple amino acids and polyphenols in pineapple juice can regulate high blood pressure, effectively preventing the blockage of internal blood vessels, adjusting blood circulation and reducing blood clots. After reading, tell others, family, friends, Take care of your own health. Please don't hide the message... Spread it and you'll save your life.",misinformation,True,False,False
7155,A torre Eiffel ficou vermelha hoje em homenagem ao LULA merci Paris!!! je suis fière du président Lula,The Eiffel Tower turned red today in honor of LULA merci Paris!!! je suis fière du president Lula,misinformation,False,False,True
7156,"Torre Eiffel vermelha em homenagem ao mais novo cidadão honorário de Paris, Luis Inácio Lula da Silva. Bom senso e arte. Isto é fraternidade! Enquanto isso no Brasil os coxinhas repetem como robôs a programação feita pela elite e continuam fazendo gol contra.","Red Eiffel Tower in honor of the newest honorary citizen of Paris, Luis Inácio Lula da Silva. Common sense and art. This is brotherhood! Meanwhile in Brazil the coxinhas repeat like robots the programming made by the elite and continue to score against.",misinformation,False,False,True
7157,"Torre Eiffel vermelha em homenagem ao mais novo cidadão honorário de Paris, Luis Inácio Lula da Silva. Essa Torre jamais acederá para homenagear um covarde fujão individualista.","Red Eiffel Tower in honor of the newest honorary citizen of Paris, Luis Inácio Lula da Silva. This Tower will never agree to honor an individualist runaway coward.",misinformation,False,False,True
7158,700 empresas do Japão querem investir no Brasil com expectativa ao governo Bolsonaro,700 companies from Japan want to invest in Brazil with anticipation of the Bolsonaro government,misinformation,True,False,False
7159,“Plataforma está afundando no Mar do Caribe *(mais especificamente em Maracaibo - Venezuela)!* A Plataforma está com estoque de 3 milhões de Barris de Petróleo Pesado afundando! Governo Venezuelano não tem dinheiro para resgatar a Plataforma e não tem Humildade de pedir ajuda a quem tem tecnologia e capacidade de socorrer *(Brasil - PETROBRAS)*. Diante disso a está vindo parar nas Praias Brasileiras 130 já foram atingidas! Nordeste Brasileiro terá o Verão mais NEGRO da História se não se movimentarem rápido para fazer contenção disso! *Más como conter 3 milhões de Barris de Petróleo???*”.,"“Platform is sinking in the Caribbean Sea *(more specifically in Maracaibo - Venezuela)!* The Platform is stocked with 3 million Barrels of Heavy Oil sinking! Venezuelan Government does not have the money to rescue the Platform and does not have the humility to ask for help from those who have the technology and capacity to help *(Brazil - PETROBRAS)*. Therefore, it is coming to stop at Praias Brasileiras 130 have already been hit! Northeast Brazil will have the BLACKEST summer in history if they don't move quickly to contain it! *But how to contain 3 million Barrels of Oil???*”.",misinformation,True,False,False
7160,"Olha a malandragem de Cid Gomes. Ele se licenciou do cargo de senador para o seu suplente assumir por 6 meses a cadeira, e com isso já pode se aposentar","Look at the trickery of Cid Gomes. He left the position of senator for his deputy to assume the chair for 6 months, and with that he can now retire",misinformation,False,True,False
7167,Estas imagens provam que o uso de máscaras cirúrgicas é ineficaz contra o novo coronavírus,These images prove that the use of surgical masks is ineffective against the new coronavirus,misinformation,True,False,False
7168,"A pandemia de covid-19 é uma farsa, já que os testes PCR não detectam infecção pelo Sars-Cov-2",The covid-19 pandemic is a hoax as PCR tests do not detect Sars-Cov-2 infection,misinformation,True,False,False
7182,"O uso generalizado de máscaras tem sido desencorajado em todo o mundo. Até a OMS diz que se você está saudável, a máscara é indicada apenas caso esteja cuidando de alguém infectado","The widespread use of masks has been discouraged around the world. Even the WHO says that if you are healthy, the mask is indicated only if you are caring for someone infected",misinformation,True,False,False
7207,Se eles fingem tomar [a vacina da Covid-19] eu é que não vou,If they pretend to take [the Covid-19 vaccine] I'm not going to,misinformation,True,False,False
7224,Vídeo em que uma farmacêutica bioquímica afirma que as vacinas contra a covid-19 não foram devidamente testadas,Video in which a biochemical pharmacist claims that covid-19 vaccines have not been properly tested,misinformation,True,False,False
7293,Voto não é obrigatório para eleitores com mais de 60 anos.,Voting is not mandatory for voters over 60 years of age.,misinformation,False,False,True
7294,"Devido à pandemia do Covid-19, (...) o Projeto de Lei 3833/20, permitindo que o eleitor maior de 60 anos falte às eleições 2020 sem sofrer nenhuma punição","Due to the Covid-19 pandemic, (...) Bill 3833/20, allowing voters over 60 to miss the 2020 elections without suffering any punishment",misinformation,False,False,True
7362,"Se o vírus [da Covid-19] veio da China e funciona, por que a vacina não funcionaria? Diz Dilma Rousseff!","If the [Covid-19] virus came from China and it works, why wouldn't the vaccine work? Says Dilma Rousseff!",misinformation,True,False,False
7389,Vídeo dizia a pandemia do novo coronavírus é uma farsa,Video said the new coronavirus pandemic is a hoax,misinformation,True,False,False
7399,Suíça projetou a bandeira brasileira na montanha Matterhorn em apoio à luta contra a pandemia da COVID-19.,Switzerland designed the Brazilian flag on the Matterhorn mountain in support of the fight against the COVID-19 pandemic.,factual,False,True,False
7446,A urna eletrônica é fabricada pela Smartmatic,The electronic voting machine is manufactured by Smartmatic,misinformation,False,False,True
7503,Protesto na Avenida Paulista a favor de Bolsonaro e contra o PT no dia 21 de outubro de 2018,"Protest on Avenida Paulista in favor of Bolsonaro and against the PT on October 21, 2018",misinformation,False,False,True
7505,Texto dizia que estudo italiano havia proposto o uso da hidroxicloroquina no tratamento da covid-19,The text said that an Italian study had proposed the use of hydroxychloroquine in the treatment of covid-19,misinformation,True,False,False
7506,FDA liberou uso de cloroquina para todos pacientes da covid-19,FDA has released chloroquine use for all covid-19 patients,misinformation,True,False,False
7507,Conteúdo verificado: Post do site Pleno.News afirma que um estudo do Henry Ford Health System comprova a eficácia do tratamento com hidroxicloroquina nos casos de covid-19. O texto se baseia em uma reportagem da Fox,Content verified: Post from Pleno.News website states that a study by the Henry Ford Health System proves the effectiveness of treatment with hydroxychloroquine in cases of covid-19. The text is based on a Fox report,misinformation,True,False,False
7508,Post do site Pleno.News afirma que um estudo do Henry Ford Health System comprova a eficácia do tratamento com hidroxicloroquina nos casos de covid-19,Post on the website Pleno.News states that a study by the Henry Ford Health System proves the efficacy of treatment with hydroxychloroquine in cases of covid-19,misinformation,True,False,False
7511,Revisão de estudo publicado no site do Ministério da Saúde não garante eficácia da hidroxicloroquina no tratamento preventivo contra covid-19,Review of a study published on the Ministry of Health website does not guarantee the efficacy of hydroxychloroquine in the preventive treatment against covid-19,misinformation,True,False,False
7512,Médico pode ter exercício profissional cassado se não prescrever a hidroxicloroquina a pacientes com covid-19,Physician may have their professional practice terminated if they do not prescribe hydroxychloroquine to patients with covid-19,misinformation,True,False,False
7516,A Universidade de Southampton na Inglaterra usou o big data para desenhar um mapa mostrando o caminho dos que fugiram de Wuhan antes do bloqueio na China pelo novo coronavírus.,The University of Southampton in England used big data to draw a map showing the path of those who fled Wuhan before China was blocked by the new coronavirus.,misinformation,True,False,False
7518,"Este vídeo mostra o mercado de Wuhan, onde teria surgido o novo coronavírus","This video shows the Wuhan market, where the new coronavirus would have appeared",misinformation,True,False,False
7522,Vídeo de leitos de covid-19 vazios em hospital mostra a realidade da pandemia de coronavírus no Brasil,Video of empty covid-19 beds in a hospital shows the reality of the coronavirus pandemic in Brazil,misinformation,True,False,False
7523,"Cento e cinco milhões de doses de vacinas entregues a Estados e Municípios, o que coloca o Brasil em uma posição de estar entre os cinco países que mais doses de vacinas distribuiu à sua população","One hundred and five million doses of vaccines delivered to States and Municipalities, which places Brazil in a position of being among the five countries that distributed the most vaccine doses to its population",misinformation,True,False,False
7524,Brasil já aplicou 52 milhões de vacina. França aplicou 27 milhões. Itália aplicou 26 milhões. Espanha aplicou 21 milhões. Portugal aplicou 4 milhões. Suíça aplicou 3 milhões.,Brazil has already applied 52 million vaccines. France applied 27 million. Italy applied 26 million. Spain applied 21 million. Portugal applied 4 million. Switzerland applied 3 million.,misinformation,True,False,False
7525,Este vídeo mostra um protesto antigoverno realizado em Cuba em julho de 2021,This video shows an anti-government protest held in Cuba in July 2021,misinformation,False,True,False
7526,Foto do protesto contra o governo de Jair Bolsonaro em 29 de maio de 2021 na Avenida Paulista já havia sido publicada em um site em 2016,"Photo of Jair Bolsonaro's anti-government protest on May 29, 2021 on Avenida Paulista had already been posted on a website in 2016",misinformation,False,True,False
7527,Manifestação em Belo Horizonte contra o presidente Jair Bolsonaro em 19 de junho de 2021,"Demonstration in Belo Horizonte against President Jair Bolsonaro on June 19, 2021",misinformation,False,True,False
7528,Fotos mostram manifestações contra Bolsonaro de 19 de junho de 2021,"Photos show demonstrations against Bolsonaro of June 19, 2021",misinformation,False,True,False
7529,Foto mostra um dos protestos contra Bolsonaro de 29 de maio de 2021,Photo shows one of the protests against Bolsonaro of 29 May 2021,misinformation,False,True,False
7530,Foto de motociata em apoio ao presidente Jair Bolsonaro em Porto Alegre em 10 de julho de 2021,"Photo of motorcycle in support of President Jair Bolsonaro in Porto Alegre on July 10, 2021",misinformation,False,False,True
7531,Foto de motociclistas e pessoas de parapente na motociata realizada pelos apoiadores do presidente Jair Bolsonaro em São Paulo no dia 12 de junho de 2021,"Photo of motorcyclists and paragliders on the motorcycle held by supporters of President Jair Bolsonaro in São Paulo on June 12, 2021",misinformation,False,False,True
7532,Estudo francês do instituto Pasteur aponta eficácia da ivermectina para covid-19,A French study by the Pasteur institute points to the efficacy of ivermectin for covid-19,misinformation,True,False,False
7533,Estudo Argentino Divulgado em Revista Publicada Pela The Lancet Constata Eficácia da Ivermectina na Redução da Carga Viral de Pacientes Com Covid-19,Argentine Study Published in Magazine Published by The Lancet Finds Efficacy of Ivermectin in Reducing the Viral Load of Patients With Covid-19,misinformation,True,False,False
7534,A eficácia da ivermectina contra a covid-19 foi provada cientificamente,The efficacy of ivermectin against covid-19 has been scientifically proven,misinformation,True,False,False
7535,Reações adversas de vacinas somam 4.900 notificações e 399 mortes suspeitas,"Adverse reactions from vaccines add up to 4,900 notifications and 399 suspected deaths",misinformation,True,False,False
7536,Dados de covid-19 no Chile e Uruguai questionam eficácia da vacina CoronaVac,Covid-19 data from Chile and Uruguay question the efficacy of the CoronaVac vaccine,misinformation,True,False,False
7537,"Com 90% dos vacinados usando CoronaVac, Chile tem alta de casos e mortes por covid-19","With 90% of those vaccinated using CoronaVac, Chile has high covid-19 cases and deaths.",misinformation,True,False,False
7538,Análise do sangue de uma pessoa vacinada contra a covid-19 mostra como a vacina altera drasticamente as células sanguíneas,Blood analysis of a person vaccinated against covid-19 shows how the vaccine dramatically alters blood cells,misinformation,True,False,False
7539,"Foto de carro submerso na Alemanha tem adesivo escrito ""Fuck you Greta""","Photo of submerged car in Germany has ""Fuck you Greta"" sticker",misinformation,True,False,False
7540,"O nome da farmacêutica AstraZeneca significa ""ou seja, estrelas de matar""","The name of pharmaceutical AstraZeneca means ""that is, stars to kill""",misinformation,True,False,False
7542,Protesto na França em 17 de julho de 2021 contra o passaporte sanitário e as medidas anticovid,"Protest in France on July 17, 2021 against health passport and anti-covid measures",misinformation,False,True,False
7543,Prender a respiração por 10 segundos permite identificar contaminação pelo novo coronavírus,Holding your breath for 10 seconds allows you to identify contamination by the new coronavirus,misinformation,True,False,False
7545,Lionel Messi usou camisa com fotografia de Jair Bolsonaro.,Lionel Messi wore a shirt with a photo by Jair Bolsonaro.,misinformation,False,False,True
7546,Fala da OMS sobre transmissão de COVID-19 por pacientes assintomáticos significa que isolamento social não era necessário,WHO speech about COVID-19 transmission by asymptomatic patients means that social isolation was not necessary,misinformation,True,False,False
7547,Este vídeo mostra macacos nadando em uma piscina interditada devido à COVID-19 no Rio de Janeiro,This video shows monkeys swimming in a pool closed due to COVID-19 in Rio de Janeiro,misinformation,True,False,False
7548,Didier Raoult disse que o novo coronavírus foi criado pelos Estados Unidos e pela China para destruir a África,Didier Raoult said the new coronavirus was created by the United States and China to destroy Africa,misinformation,True,False,False
7549,Detran e PM irão multar quem dirigir sem máscara de proteção contra o novo coronavírus,Detran and PM will fine anyone who drives without a mask to protect against the new coronavirus,misinformation,True,False,False
7550,Nova Zelândia passa a permitir aborto até o nascimento,New Zealand Allows Abortion Until Birth,misinformation,False,True,False
7551,Este vídeo mostra as Cataratas do Iguaçu em maio de 2019.,This video shows the Iguassu Falls in May 2019.,misinformation,True,False,False
7552,Esse vídeo em que a agulha desaparece prova a existência de uma fraude na vacinação contra a covid-19,This video in which the needle disappears proves the existence of a fraud in the vaccination against covid-19,misinformation,True,False,False
7559,Coronavírus é igual a gripe,Coronavirus equals flu,misinformation,True,False,False
7562,Quem já contraiu a covid-19 não precisa tomar a vacina contra o novo coronavírus,Those who have already contracted covid-19 do not need to be vaccinated against the new coronavirus,misinformation,True,False,False
7563,Bombeiros comemorando chuva que começou a cair na Austrália,Firefighters celebrating rain that has started to fall in Australia,factual,True,False,False
7564,Este vídeo mostra um protesto de profissionais de saúde contra o prefeito de São Paulo Bruno Covas,This video shows a protest by health professionals against the mayor of São Paulo Bruno Covas,misinformation,False,True,False
7567,Vacinas contra a covid-19 podem esterilizar homens e mulheres e reescrever o código genético.,Covid-19 vaccines can sterilize men and women and rewrite the genetic code.,misinformation,True,False,False
7568,Delegacia de polícia em Minneapolis em chamas depois da morte de George Floyd,Minneapolis police station on fire after George Floyd's death,misinformation,False,False,True
7569,Esta foto mostra uma montanha em formato de elefante,This photo shows an elephant-shaped mountain.,misinformation,True,False,False
7570,Estas imagens mostram os incêndios florestais que afetam diversos biomas brasileiros entre agosto e setembro de 2020,These images show the forest fires that affect several Brazilian biomes between August and September 2020,misinformation,True,False,False
7571,Este vídeo mostra moradores de Paraisópolis agredindo policiais antes de ação policial que terminou com 9 mortes.,This video shows residents of Paraisópolis beating police officers before a police action that ended with 9 deaths.,misinformation,True,False,False
7574,Homem russo visto no vídeo foi mantido refém por urso em sua toca.,Russian man seen in the video was held hostage by bear in his lair.,misinformation,True,False,False
7576,Máscara feita com lenço umedecido e muito eficaz contra o coronavírus.,Mask made with wet tissue and very effective against coronavirus.,misinformation,True,False,False
7577,"Vice-presidente da Argentina, Cristina Kirchner, recebe a vacina contra covid-19 sem agulha, sem luvas e sem seringa, e também sem máscara.","Argentina's Vice President, Cristina Kirchner, receives the covid-19 vaccine without a needle, without gloves and without a syringe, and also without a mask.",misinformation,True,False,False
7578,Militar preso com cocaína voava desde 2011 no avião presidencial.,Military man arrested with cocaine had been flying since 2011 on the presidential plane.,misinformation,False,False,True
7579,Militar preso com os 39 quilos de cocaína em avião presidencial. Só coincidência.,Military man arrested with 39 kilos of cocaine in a presidential plane. Just coincidence.,misinformation,False,False,True
7580,Militar brasileiro preso na Espanha com 39 kg de cocaína é filiado ao PT ou ao PSL,Brazilian military prisoner in Spain with 39 kg of cocaine is affiliated with PT or PSL,misinformation,False,False,True
7581,"Cadela surpreende dono, após levar para casa coala bebé que salvou dos incêndios",Dog surprises owner after taking home the baby koala she saved from fire,misinformation,True,False,False
7582,"Coronavac tem eficácia global de 50,38% e será preciso tomar duas doses da vacina",Coronavac has an overall efficacy of 50.38% and you will need to take two doses of the vaccine,misinformation,True,False,False
7583,A CoronaVac é a vacina contra a covid-19 mais cara do mercado,CoronaVac is the most expensive covid-19 vaccine on the market,misinformation,True,False,False
7584,Homem que aparece em imagem é motorista de Uber que apanhou de taxistas.,Man shown in image is Uber driver who was beaten by taxi drivers.,misinformation,True,False,False
7587,A Itália encontrou a cura do coronavírus COVID-19,Italy found a cure for the COVID-19 coronavirus,misinformation,True,False,False
7593,"96,3% das vítimas de COVID-19 da Itália faleceram por outras doenças",96.3% of COVID-19 victims in Italy died from other diseases,misinformation,True,False,False
7595,Este vídeo mostra um homem que foi enterrado vivo após ser declarado morto por COVID-19 coronavírus,This video shows a man who was buried alive after being pronounced dead by COVID-19 coronavirus,misinformation,True,False,False
7596,"A canalhice de prefeitos: Comprimidos de Cloroquina esvaziados só para tentar ""provar"" que a terapia não funciona contra a COVID-19","Mayor's Snack: Chloroquine pills emptied just to try to ""prove"" that the therapy doesn't work against COVID-19",misinformation,True,False,False
7597,Foto mostra Pelé visitando o túmulo de Maradona em Buenos Aires,Photo shows Pelé visiting Maradona's grave in Buenos Aires,misinformation,False,False,True
7598,Estas imagens mostram a redução da poluição no mundo em decorrência do novo coronavírus,These images show the reduction of pollution in the world due to the new coronavirus,misinformation,True,False,False
7599,Este vídeo mostra manifestantes invadindo a Casa Branca,This video shows protesters breaking into the White House,misinformation,False,False,True
7601,A família Rothschild patenteou testes para covid-19 em 2015,The Rothschild family patented tests for covid-19 in 2015,misinformation,True,False,False
7602,Estas fotos mostram os incêndios que afetam o Pantanal em 2020,These photos show the fires affecting the Pantanal in 2020,misinformation,True,False,False
7603,STF libera prisão domiciliar a todos os detentos do Brasil que tenham filhos menores de 12 anos ou com deficiência.,STF releases house arrest for all detainees in Brazil who have children under 12 or with disabilities.,misinformation,True,False,False
7604,"Fotos mostram exemplos de ""balbúrdia"" em universidades públicas","Photos show examples of ""disorder"" in public universities",misinformation,True,False,False
7608,Esta patente prova que o governo dos Estados Unidos criou o coronavírus que afeta atualmente a China,This patent proves that the US government created the coronavirus that currently affects China,misinformation,True,False,False
7609,Vídeo prova que a primeira voluntária brasileira a testar a vacina chinesa contra a COVID-19 não recebeu de verdade a dose,Video proves that the first Brazilian volunteer to test the Chinese vaccine against COVID-19 did not actually receive the dose,misinformation,True,False,False
7610,Medidas foram tomadas pelo governo Bolsonaro em reação à pandemia do coronavírus,Measures were taken by the Bolsonaro government in reaction to the coronavirus pandemic,misinformation,True,False,False
7611,O Irã hasteou pela primeira vez na história uma bandeira vermelha após a morte do general Qassem Soleimani,Iran hoisted a red flag for the first time in history after the death of General Qassem Soleimani,misinformation,True,False,False
7612,Pelo menos dois antifas poderiam estar infiltrados na invasão ao Capitólio dos Estados Unidos,At least two antifas could be infiltrating the US Capitol invasion.,misinformation,False,False,True
